video_id,comment_id,author_display_name,published_at,like_count,comment_text,is_reply,parent_id,channel_id
MhRGfNkw3Vo,UgxZYCfgBdcXqInQHql4AaABAg,@jonathanbjornhager,2025-07-19T22:10:23Z,0,Aaaw jag missade dig när du va här hemma! Synd. När kommer du tillbaka?,0,,UC5FUge3MAqkoDAmc20BmrTw
u_Lxkt50xOg,UgwgdR5phOwySQ_JFQt4AaABAg,@VictoryS87,2025-06-30T14:35:34Z,0,brave browser elimnates all ads on youtube without buying youtube prime or wahtevr its called,0,,UCdCRtmEKAST-DNGU4sVEa7A
UKfnXd3x-rw,UgyjXHlDNtZt672ezG54AaABAg,@Michael_M.L.K_MulengaMulundu,2025-08-02T19:59:29Z,5,I recommend to watch the full documentary. It's intriguing,0,,UCTOq34_4jNDNyxEM6uydpMw
3YmYnZoj4vY,Ugy6YD3Aws4tRXogq3Z4AaABAg,@nravell,2025-08-28T20:05:10Z,1,"I'd call that mission a failure, how does 1 Admiral stack up to giving away code breaking security",0,,UCaMcrWwdN9oZ8RD1fK2AfVQ
u_Lxkt50xOg,UgzYSZwX-rjNvmjiqvN4AaABAg,@reevebarreto,2025-06-26T19:06:43Z,0,I love how most people have already seen the whole video when it’s just been uploaded,0,,UC6qFBHtE3pFmGiV6UWrUREg
za_HO2E3JEU,Ugxq8Ykm_tqgUVKiLOF4AaABAg,@MandNsvideos665,2025-07-28T00:27:06Z,1,Where my short kings at?,0,,UCzniKx9lhd8mHZYu_eTpqfQ
CxVXvFOPIyQ,UgwumKdGSkDm8I79ybF4AaABAg,@tiny19890,2025-09-01T19:32:21Z,0,"So, can it kill weeds but can it kill other poisonous plants without damaging the crops and poisoning animals for their farms? But was there some other way to remove some of the chemicals that had affected the body without using atoms that are harmful for everyone.🤔❓🌳😱😷💯 So, 2,4D and 2,45T (ancient orange)are the reasons that everyone is sick on the earth today because of using it for herbicide on crops on their farms in the 1940s?😮",0,,UC9fsvrSoSdEqgA3CE5T4U8Q
qeQCVcBWqis,UgwsVzVIkWa2gGfBoLF4AaABAg,@colby6855,2025-09-10T10:04:14Z,52,I don't want a phone with a strap. I want a phone that fits in my pocket.,0,,UCaP5eqKNC2ZSvJajZpvA9xg
zQ2ZJuUJeyo,UgyfTPEtZGoIdIrXXSh4AaABAg,@Skittle-d5l,2025-08-25T01:45:59Z,0,"""but im talking alot of balls to the face💀💀💀 🍋",0,,UCoPwaY2MwJwtO9gRCB7m1DA
zQ2ZJuUJeyo,UgwTJb7bOJMJFQ1S6hF4AaABAg.AMEUfo1b5fNAMEVM21x7Gl,@GivoAsmr,2025-08-25T05:01:07Z,0,the point of the shade balls or the point of swimming in it,1,UgwTJb7bOJMJFQ1S6hF4AaABAg,UCHYhAGaAw41UKPdQd19qdhQ
tZ8ehplVFp4,UgzwZGil4EGvQYvun094AaABAg,@rassydjukic1918,2025-09-11T23:04:39Z,0,"Finally, I've literally wondered what causes this for years. I noticed that on some escalators it moves at a different speed than others, but most of the ones on the London underground go faster than the stairs.",0,,UC-XJCvaQjXSZh-LpKdmhSkg
pVI_smLgTY0,UgypoX-diNWi6D0KbU54AaABAg.ALRr6G763IpAMC5et0Pa-F,@BestTheGuy,2025-08-24T06:38:09Z,0,Virtual machine takes a lot of RAM. Why don't you just dual-boot?,1,UgypoX-diNWi6D0KbU54AaABAg,UCmO7aeq_cGWOataF37nm8Fw
u_Lxkt50xOg,UgwUfRalun-x7veShhZ4AaABAg,@3dge--runner,2025-06-26T21:12:57Z,0,This kind of feels like one big ad for all of these Services. It's probably not but it just feels like it,0,,UCYAve_gJPPAB_Yx_2TrIqng
u_Lxkt50xOg,Ugx7jc_iMfZzOtuNxfx4AaABAg,@jeremiahn-x5w,2025-08-18T21:58:53Z,0,I like google tracking me. 😂❤,0,,UCB44ETre3LVwynCMwEQBAfg
CxVXvFOPIyQ,Ugzp61bDquvw1lRGNYZ4AaABAg,@juanpabloarango7799,2025-09-04T16:13:36Z,0,"It´s very interesting how Puerdue Pharma used a very similar Pattern. 
miTpJmMt7uo,UgxXqHwPf9n9pMnhmbV4AaABAg,@chiefpotatox,2025-08-01T12:53:07Z,0,"Guys, I'm starting to think AI might be a bubble...",0,,UCISgqfCE1YHKMDuzaKZRW9g
CxVXvFOPIyQ,Ugy1Brzd_X-irppZ27l4AaABAg,@parttime9070,2025-09-04T17:40:23Z,0,"It's in your corn chips , rice cakes, any snacks people consume.. Round-up, 2,4 D.. and dozens more in most all food.. This has been going on for decades..",0,,UCxGBQdMNYn_85AQ4xEi0SOg
zQ2ZJuUJeyo,UgxtGB7W7CY5FThgmUp4AaABAg.AMEn5HCyI09AMFS31hzrXU,@liquidcashews,2025-08-25T13:51:32Z,5,@@ciliaplayz fishing net obviously,1,UgxtGB7W7CY5FThgmUp4AaABAg,UC5xzdqjS22DEovoHyUSf5dA
pVI_smLgTY0,UgzhD5WZUjOMEsjNmYB4AaABAg,@iasyama1999,2025-04-27T05:23:52Z,0,"to unsubscribe adobe, just insert a faulty card or get a virtual card with like $2 inside and swap it",0,,UCkIAdCjZTt_mt5gIS3AnZog
_BrFKp-U8GI,Ugwm57ON9J-9b0gBYLB4AaABAg,@a-manthegeneral,2025-09-07T14:55:50Z,154,The director for this animation needs a raise,0,,UC9elef91KtqA_lEfIWn23DA
y2y8ME02lX4,UgyrMSE5aPgUC4xevIF4AaABAg,@SMCYTID,2025-08-25T02:58:26Z,0,Gungnir,0,,UCnNuIAgZgIf0Sv0gJ-JKkvg
H5Zj5UAt0ik,Ugyr2R3MKLPsWwIsAjd4AaABAg.AMk8IVqUSHdAMoRzT1fzbN,@CrazyMuz,2025-09-08T13:23:35Z,16,Horse drinking all of the water --> no more water --> the end of the world --> the end --> THE END UPDATE,1,Ugyr2R3MKLPsWwIsAjd4AaABAg,UCu7tgsiT7VO1iPs46Ha9JDg
tZ8ehplVFp4,UgwBA2o3ibOob60HSzJ4AaABAg,@Next_Time_Try_ThreeLives,2025-09-12T09:34:01Z,0,That's my birthday!!!,0,,UCiB_V7mY6FDLZLnRVpO-_Pg
AFXLZ7FEJc4,UgzPJ5ytWNUkl7iA_PN4AaABAg,@kevs6402,2025-08-26T04:56:05Z,0,HEMP  plastics will replace rubber.,0,,UCvTnrBDKEVsxO8yvvwo_OhQ
zQ2ZJuUJeyo,UgwnJpwkaQKSwBY1F1B4AaABAg,@Annabelle_2024xx,2025-08-24T03:06:34Z,0,It looks like caviar,0,,UCUgsmu-k3FARmcYVPBrFl3Q
pVI_smLgTY0,UgwfqOKXqMQwuAH4Sih4AaABAg.AHgkTukgyKFAHiQq92b_FH,@akeem2983,2025-05-04T22:41:09Z,0,"You can't, because developers of Warzone had specifically made the game check if it's opened on Linux and turn itself off if it is. There's no known workaround and even if it will be found - devs of Warzone will probably patch the game for this workaround to not work anymore",1,UgwfqOKXqMQwuAH4Sih4AaABAg,UCuO1dqMdU_P-FM18ep0LrZw
KZeIEiBrT_w,UgyQyL6ynChSu3u3EJt4AaABAg,@soeun2687,2025-08-02T06:36:37Z,69,"By :nvesting $75,000 into crypt0  as recommended by Sarah Jennine Davis, my portfolio is well over half of a million in the past 5 months. Now diversifying into st0cks and setting up a Roth IRA. Most people never do it because they’re too focused on a wanting a faster approach but true wealth takes time. Learn to delay pleasure. Buy freedom.",0,,UCRI5h1_-vczIyh-Cm0wEaCg
u_Lxkt50xOg,UgwObnlxkERxBGx4Ol54AaABAg,@iqui,2025-07-02T21:55:59Z,0,The solution to google maps is switching to public transit :).,0,,UC3l3SV-bBie2MUlCA9bNpgA
N58JYFkZE7I,Ugxy-vpZifElsYseh7N4AaABAg,@407kc9,2025-09-03T17:43:01Z,3,🎃👻🎃👻🎃👻,0,,UC1UsERzFBPf1Yhw7Jc5161A
4T4AoXFDcD8,UgxKAQL_wP9rNDHEuml4AaABAg,@nyankrauss,2025-08-16T11:27:44Z,0,"Aren't they say ""kampai"" in Japan, while ""chinchin"" translates as pp?😅",0,,UCmusKLWnMDhTkoSyswg0xlw
UKfnXd3x-rw,Ugw5kq7J199FyynEKQR4AaABAg,@vagabondz2031,2025-08-03T06:38:02Z,0,"And when he did create it, he got shafted by the company and moved to the states lmao",0,,UCXtJ_gMT_qNgqddfB_CaNnA
qGXtMENJDps,UgwqmEZTp4EVPRbF2Lx4AaABAg.AIBBVnhxG95AIBkl9754rP,@ThatRipOff,2025-05-16T17:21:11Z,18,And Bjorn looks so much like young Felix in the early Amnesia days. What a legend.,1,UgwqmEZTp4EVPRbF2Lx4AaABAg,UCE1wY7cQNxEKoKN2FgZ1MLg
u_Lxkt50xOg,UgxfTnAmo5d7-cUP-xR4AaABAg,@friendofp.24,2025-07-01T14:11:36Z,0,GrapheneOS is a no-brainer choice. It operates the exact same as stock Android and you can reinstall any specific Google app you want if you find them necessary. It's a win win.,0,,UCaQI52SEdG73W01XiHTYGPQ
pVI_smLgTY0,UgxWFA9YW2T88uyplop4AaABAg,@broomyqueen2062,2025-06-21T03:04:57Z,0,Fak adobe 4 that,0,,UCCiITqpa66Qb-ybmAkQ9PtQ
tMIDpbmFoL8,Ugyj8xLxq1n3KGAMn0N4AaABAg,@Big-Government-Is-The-Problem,2025-04-12T02:14:37Z,0,you guys could buy an affordable vacation home in Savanah or anywhere. we certainly need more families like yours in the USA. the migrants we have been getting lately have been dragging us down.,0,,UC5m1_L-oEs5v71XYZ99lfrA
CxVXvFOPIyQ,UgyMxMP6gB-SdrQuFkd4AaABAg,@lasselarsson2601,2025-09-02T05:07:03Z,0,This important video but I am a bit worried that you use almost only RT (Russia Today) videos as reference. A Russian propaganda channel.,0,,UCN1nPT12rQ6sNyhCpA0lRFA
wAc9kxOgPxo,UgwYGfq31Ulf-UeLIVR4AaABAg,@1337-sof,2025-09-08T11:06:21Z,6,"Beeing an XtremeSystems member since early 2000 this brings back so many memories. Owned a 2 stage myself for many years and broke many records with team AwardFabrik on cascades and LN2, its good to see Fugger again with his legendary 3 stage.",0,,UCC8Ae4tkSBtZ_4dkmECFvaQ
tMIDpbmFoL8,UgwFrjcG8I6qPBeHNKh4AaABAg,@christianjvi,2025-04-13T00:32:01Z,0,"16:23
pVI_smLgTY0,UgwJYQ3VlzoU0KnRYTl4AaABAg,@ikillkings,2025-04-27T05:25:10Z,1,one of the greatest Linux ad of all time.,0,,UC_zNqIOs2rgPHUZCFqoJnbg
4T4AoXFDcD8,UgwI0qh3FT4Ua6Nw3Dx4AaABAg,@Squeexs_,2025-08-11T15:51:29Z,1,"This video genuinely made me emotional. I'm 21 and was 10 when I first watched PewDiePie... I'm just taken back at the fact that I've watched 11 years of a regular dudes life on the internet, it's truly amazing what the internet can do and still does. It really just hit me as I watched this video. Like he played stupid horror games and now vlogs his life with his beautiful family. It just means a lot to watch someone you idolized as a kid succeed so much, and continue to succeed.",0,,UCDwe5ZZQBo03ct-6Fokhs8w
pVI_smLgTY0,UgxIE8uk2mGSajNT6vZ4AaABAg,@copiuum,2025-04-26T21:49:02Z,0,"good, now try BSD",0,,UCwLulSgXhQpm-sl6y5hnsvA
KNnHdKKfRCQ,UgwL3Cme_A8Ik5HtuMx4AaABAg,@orkenibragimov4139,2025-09-08T16:50:46Z,0,Happy ghast > Ghast > Nether > Crimson forest > Enderman > Ender eye > Stronghold > End portal > End dimension > END UPDATE CONFIRMED?!!?!?!?!?,0,,UCNGltAAypk-jyuoNxlkYxkg
pVI_smLgTY0,UgwQgUH9Qt1vIwXPJEx4AaABAg,@DaniceIsthar,2025-04-28T00:11:40Z,0,Wtf you have to pay unsubscription fee???,0,,UC3Zq1ltjTPnJh6KP8WXMO3A
zQ2ZJuUJeyo,UgyA9msJun2MNBxl82F4AaABAg,@Venusiptoe,2025-08-25T13:16:39Z,0,"Bro is ""darkviperau"" 💀💀",0,,UCGL5kiWzqeqF530q5Ezlgow
qSJAvd5Mgio,UgyF-6dRTRRGHAlzMLt4AaABAg,@bhargavpandya9189,2025-05-13T20:19:25Z,0,very good entry level system design question,0,,UCRtFtbFBezCVBeITrGhZx3A
E4Ba84ak570,UgwPFnHsZEfV_2-DIRp4AaABAg.AMrhCSYu4GlAMz51_XRCD1,@Harvey-g8d,2025-09-12T16:34:40Z,0,No it's an egg salad sandwich,1,UgwPFnHsZEfV_2-DIRp4AaABAg,UCvB59y1ilvoz-_UwIcrQHhw
2JzOe1Hs26Q,UgwyJyZti-AXix94lqp4AaABAg.AM6Qys6deT1AM6ViUSJNTY,@Fr33mx,2025-08-22T02:30:23Z,1,"I believe those are blower style cards so they don't need the additional air from the top and bottom sides, they are designed to be stacked on top of each other in server racks to save space.",1,UgwyJyZti-AXix94lqp4AaABAg,UC9zGeSOivUfv50LpIl-0dSQ
4uqo-brP3xs,UgxZNtW134QtzqpQ9Xx4AaABAg,@baaaseman,2025-06-16T11:36:01Z,3,"Saw the Thumbnail and instantly recognized shirakawwa, I hope you didn't catch the hinamizawa syndrome my boy",0,,UCEKkHHp8ocR5mXCXwtbaOXw
MhRGfNkw3Vo,UgzbChWZAU2IAhf1zMp4AaABAg,@removechan10298,2025-07-18T19:54:47Z,4,0:39 absolute savage alpha energy!,0,,UCIIYng_aSJuaqhu08BH7eZQ
KZeIEiBrT_w,Ugy2I_Y7MdSSKFpkvuR4AaABAg.AL0WP29_OVEAL0WwI3zHW-,@Carstrucksbikes,2025-07-25T22:14:10Z,0,@@AmirUberEatsGuyokyes sorry,1,Ugy2I_Y7MdSSKFpkvuR4AaABAg,UCpVFOius4wDiDLPQqax88Dg
tZ8ehplVFp4,UgyCCf_TAC1N7NfgyU94AaABAg,@fafmotorsport,2025-09-11T18:19:44Z,0,This video takes things to the next level! And also down again.,0,,UClLDzSSMh_mWcucTlZuILKw
yzSBeCJfhkw,UgyyjPzk_VRjslGmnVh4AaABAg,@BrodyCanuck,2025-07-27T17:32:00Z,1,19:20 even said Philippines on the sign lol,0,,UCmo4YwUZdQEkuDQnLRDH4SQ
tZ8ehplVFp4,UgwRCGivCNCOvwy2C_F4AaABAg,@craggolly,2025-09-11T15:40:16Z,0,i know people were bored in the 19th century but i just cant imagine anyone finding that ride exciting,0,,UC77xfSjvyf2evNZhst6n2dQ
tMIDpbmFoL8,Ugx8rlz9RHF6BIpz2zx4AaABAg,@OtaQ,2025-04-13T07:41:53Z,0,Must be nice to be a multimillionaire.,0,,UCFswlsGSE6F7btLql0x3Qjg
MhRGfNkw3Vo,Ugzyk_1-PjZCIyXBNRV4AaABAg,@xedaaryt6854,2025-08-22T07:22:29Z,1,I grew up in southern sweden and it was the same with the A ones 😂,0,,UCuCV5ippQ5a0fuK93R8h4HQ
oUR6V4dQMmM,Ugy_LYBFr7vA5IK05U54AaABAg,@ei..,2025-09-13T22:21:54Z,0,Would have been cool if you compared it to another 1980s subwoofer,0,,UCcmsewCd8zzecBE1cSB3zgQ
3YX5QtO6S-M,UgzWBa8r7e2WjC4tU7l4AaABAg,@OliverMejia-k3y,2025-09-04T15:01:56Z,0,"I was the homeboy, also imagine they add actual traían somehow? Maybe a broken traían structure under a fallen rail way bridge",0,,UCIK1r3oLVu3XQg0VG0OFsgA
zQ2ZJuUJeyo,UgxbxqkwbFH2j2oMQHp4AaABAg,@imanflexington1677,2025-08-24T16:55:52Z,0,Unemployed activities,0,,UCzZ2qGODrh8AGOMAJYJNniw
u_Lxkt50xOg,Ugz4R07xvEYgdrXaYcZ4AaABAg,@ishmaelroots654,2025-07-21T11:01:25Z,0,"The storage is a real problem.
pOF11EDprxc,UgzwbnBU3Drw12M2EA94AaABAg,@rvdende,2025-08-27T17:28:02Z,0,Every upvote counts as a signature! LFG,0,,UCecYEqoNzR13j85j1kIXZ6A
pgeTa1PV_40,UgwgSG97VoMTDfN7nrF4AaABAg,@eXlem18,2025-05-29T06:19:36Z,0,watch out Micheal Reevs. Pewds coming!,0,,UCefvySBpSEUV7LzYu0zwPHQ
u_Lxkt50xOg,UgxGDeOZf_vYFfZ_oWJ4AaABAg,@ryanlawpk6120,2025-06-26T19:02:28Z,0,I’m first,0,,UCbfsenrAjmLZU8cppOPw0aA
AFXLZ7FEJc4,UgxxHZINSzt1te2iVf94AaABAg,@Bassotronics,2025-08-25T06:50:08Z,1,28:57 .. she let her child scribble all over her arm. lol,0,,UChEvCVUWI3MFBhYoznqME8Q
tMIDpbmFoL8,UgznOrjfizuroYKfHOZ4AaABAg,@Mad_Thom,2025-04-11T17:13:15Z,0,Eyyy posted 10 minutes ago! Early Gang!!,0,,UC0ywn4DCZI8TdZxFInbKkUw
y2y8ME02lX4,Ugxhy24_muHVFtnp9-p4AaABAg,@PrashantGijare,2025-08-15T16:07:08Z,0,"I read in my childhood that if you drop an empty cup from 6th floor and it hits on the head of the person on the ground, that person will be dead instantly.",0,,UChX0xojZ6kVQTadTJHsKrCQ
AFXLZ7FEJc4,UgwK3F7OxTrKhgoVNTR4AaABAg.AM8fT4Uuj0_AM8yX-Fl8kn,@angelofthedead1886,2025-08-23T01:29:18Z,0,@@griffhawkins8909 My source is that i made it the **** up.,1,UgwK3F7OxTrKhgoVNTR4AaABAg,UCuiKJAk0Srr67Y7RzuMR_3A
CxVXvFOPIyQ,Ugw7KqwjzsurkLT_dih4AaABAg.AMXSRzehsvcAMXYQ_DzKqZ,@alligatorscrublord,2025-09-01T14:33:31Z,1,"i'm really glad to see this coming to light on a broader scale, because monsanto put one of the kindest men i've ever known into the ground.
2JzOe1Hs26Q,UgzTHizyL9D6L5DN-rR4AaABAg,@schmidvid,2025-08-22T13:39:07Z,0,but can it run Crysis 3?,0,,UCVzq-jNtkK8pS7jTW1yLnpg
CxVXvFOPIyQ,UgxM5AcPioIAtjvJvyx4AaABAg,@isaacdaitzchman6309,2025-08-31T22:40:05Z,2,Oh man I’ve been waiting for a big video on this for ages!,0,,UCcI1v8MZso6zYLyYmE4cQqg
zQ2ZJuUJeyo,UgwYQX60kFeM5tEkIEx4AaABAg,@seanjimenez6646,2025-08-24T00:41:11Z,1,Imagine having so much r tard money that you can do something like this,0,,UCiJegg17LWxt5EgkiLzG1pQ
zQ2ZJuUJeyo,Ugx5pI90IAcjp_nIcwR4AaABAg.AMFKwo0Vh3LAMG4rpd0ZGU,@Icepoponpaws90,2025-08-25T19:48:08Z,0,Shade will be waking up with none 🙏😭😭,1,Ugx5pI90IAcjp_nIcwR4AaABAg,UCG_l8hDAO5du9DzaEem8t0Q
pVI_smLgTY0,Ugx_8s8rskANdS1YXzt4AaABAg,@MrLeFilipfloppyvelarde,2025-04-27T10:40:08Z,0,As a side effect...I hope this video has an effect on Adobeto be better,0,,UCZRtEerI3AkhA69OnPaP6-Q
zQ2ZJuUJeyo,UgzNhasV8arsUfDNq9d4AaABAg,@balazsmajor2824,2025-08-19T17:03:28Z,0,Why are they half full of water?,0,,UCmmE5dBoRnQnMEnmRQCe2ew
oUR6V4dQMmM,Ugz4DjPe7Te8xpHuAHl4AaABAg,@CyclicscoobyFlyer,2025-09-13T18:01:49Z,0,"I remember seeing those in night clubs, back in the 90's... I'm also listening to you right now, thru an equally old Bose acoustimass 5 and an early 90's Technics Amp (on the PC)...  Retro all the way... (or just old)",0,,UCvk1kRYAveI0aTuV4KKFTcg
_a_dY27mlfk,Ugw8Oys3kScKvcz1St94AaABAg,@LairdCollins,2025-08-29T12:07:31Z,0,Me not happy because it’s not in vanilla Minecraft😢,0,,UCVHxwl6TPyJcNT1AOob51dQ
5QU20HMPZ3M,UgweKdr_Z7xat42uG7h4AaABAg,@LambTDM,2025-09-10T20:24:27Z,0,END UPDATE CONFIRMED,0,,UCQSH7bqyz3FnKovvGLrt8IA
KZeIEiBrT_w,UgycJabdv-lvHMg4HVh4AaABAg.AL0yKT0uEUiAL55SRunoLS,@user26344,2025-07-27T16:50:14Z,1,"@@pgaboury fantastic, makes perfect sense. thank you",1,UgycJabdv-lvHMg4HVh4AaABAg,UCeg9X-nAI1yUtR8ngvDqYzA
pVI_smLgTY0,UgxFs5bd4NMcsU3Ol994AaABAg,@SuspiciousLookingSlime,2025-04-28T18:05:47Z,3,His references are unfathomably sophisticated and I need more of this,0,,UCFTZFjaZRcoHWWM0mgihBYg
y2y8ME02lX4,UgwJTfitNhPqxgyaWeF4AaABAg,@My-pet-Godzilla,2025-08-17T17:14:48Z,0,G.I. JOE retribution,0,,UCQYS08pqxdJUy4q5jq7GFAw
wAc9kxOgPxo,Ugx8EmYA8vVwP4hZQ-Z4AaABAg,@theryanwitski,2025-09-06T20:45:58Z,0,It’s giving me early 2000s meets 2025 and I’m all for it!,0,,UCS_SjS9YUpOsmUy0tqBF0pQ
u_Lxkt50xOg,Ugz6Ee6epIQmz8gyIyd4AaABAg,@xXnazmanXx,2025-06-26T21:39:53Z,0,"changing search engine is rough, you notice the stuff you search for isnt always in the top page on duck duck go and because google knows you well enough they give you good links. I hate it, but i cant deny its usefull especially when it comes to work and your spending time googling",0,,UCk6CS5Pl_-sXXU_ESY9UjRA
zQ2ZJuUJeyo,Ugxzy-2zGyBMuJYr3KZ4AaABAg,@cindypopa6140,2025-08-23T22:40:40Z,0,Why,0,,UCDVFU0cCKKOfNjasKL2iG2A
CxVXvFOPIyQ,UgzsiG-3u9OhtTrQdNZ4AaABAg,@davepubliday6410,2025-09-01T19:47:10Z,0,"Interesting that the clip showing media outlets reporting the corruption are from Russia Today, and YouTubers.  Was there MSNBC? Fox? CBS? coverage?  Hmmmmm….",0,,UCobr8LeLOAOH_cPtBfsNSMA
CxVXvFOPIyQ,Ugw_gEvZjha_ztM4O-54AaABAg,@rachel4060,2025-09-03T02:20:28Z,0,so are yall still taking the vaccines? 👀,0,,UCOpJ5fCplrRNc7WJIeeEpsQ
qeQCVcBWqis,UgwWcsPALU_t0nhXptl4AaABAg,@Kogemate,2025-09-10T17:37:56Z,0,"PWM can be switched off on the iphone 17 pro. For this only reason, I will buy it!! Camera looks great too. The rest... not impressive.",0,,UCqT6wbU-E5-7pc_4_PfJp8A
zQ2ZJuUJeyo,Ugz8bq__zFd_QtbPUgR4AaABAg,@U-n-know-n,2025-08-24T11:02:35Z,0,I am getting a lot of balls in my face😢,0,,UCeyqONUHeQkAEEqdUDl6UZg
u_Lxkt50xOg,Ugwz6bPJgZ3asFgvWa94AaABAg,@megamundo1567,2025-07-13T20:00:06Z,2,"Next video: im done with internet.
tMIDpbmFoL8,Ugz7UTvl6M5hnteGZHB4AaABAg,@charlesestabrook4920,2025-04-15T19:37:56Z,0,Looks like Bjorn started a gaming channel,0,,UCoXDddDSZHtuSkCwrgt8BzQ
pVI_smLgTY0,UgwTaPQHI2hjvK0eOrt4AaABAg,@phoenixrose1995,2025-04-27T00:51:52Z,0,"Linux users: bro windows has so much bloatware
ly6YKz9UfQ4,Ugx6S3uJIdSwrH1kcy14AaABAg,@gorandamchevski,2025-08-25T21:53:40Z,0,"95% of AI projects failed, as opposed to x% failure of generic projects?",0,,UC28JqKnU0Ix-IAgCLiH3rIA
9JKBlkwg0yM,UgxITEUDDEZhrxViJyR4AaABAg,@VigorousK,2025-05-31T13:39:59Z,0,"Hi @NeetCodeIo, thanks for the video!
u_Lxkt50xOg,UgxbL2T7L2z5T30NxVx4AaABAg,@FREEV22,2025-06-27T01:43:49Z,0,pewdiepie is making me want to install Linux on my next computer maybe when i scrape enought money i will,0,,UCnnSAJ1TbnFeE9IsB49OuXw
wAc9kxOgPxo,UgzSTSN_N5S0zZnsdVF4AaABAg,@jonhansson5199,2025-09-07T17:22:08Z,0,The Nostalgia! Connecting the L1 bridges on the duron 800 with pencil and doing more than 50% OC some 25 years ago 😊,0,,UCOJKGmZabLTNSOPDY5MnmMA
xN3aW1Q2aho,Ugz_p72u3MOmHjUR9b14AaABAg,@Rcls01,2025-09-06T06:19:26Z,0,They're focusing on the wrong problem. These people are clearly insane and need professional medical assistance. And they bought a browser for them.,0,,UCT_eJPxqzLidFDLWBx1xI3g
y2y8ME02lX4,UgylJT-0X8KB9I6jDRF4AaABAg,@ytoverntflx,2025-08-17T21:45:50Z,0,Has no one here seen GiJoe ? This is literally what Cobra does,0,,UCEXIW1JXpw6ODRF0OJrLgiw
KNnHdKKfRCQ,UgwJoTPQ3eOM-g0lYhN4AaABAg,@PopcatApache,2025-09-03T15:02:24Z,12,Minecraft in its eurobeat arc?,0,,UCwNYWzaA5mMrHNvwdfzKl5A
iv-5mZ_9CPY,UgyeqBG5F9E1VzlEDYF4AaABAg,@SDFNI3894YR,2025-08-07T05:21:49Z,0,is this video for free?,0,,UCFybnbCwlCwxtxPS4A18llw
pgeTa1PV_40,Ugwfd_iysxgtmPGSqqR4AaABAg,@JadenRoyFrimodt,2025-06-08T20:17:53Z,0,Watching this on mushrooms is how your supposed to watch his videos. I am loving this,0,,UCbV1OSufESs9tdYNraTuVDA
8_GgeASwHwQ,UgyQ0erNqKxZOMPjKnd4AaABAg,@antonchigurh22,2025-08-30T06:09:32Z,0,😭😭😭,0,,UCTVFXyuC76JRV0ios9b4LBA
y2y8ME02lX4,UgyRp16WsSSEAFhy8Mt4AaABAg,@timgibson3754,2025-08-16T21:29:09Z,0,God should rain them down on Israel,0,,UCgG1tTKBCK2on8kPG0oHZYA
tMIDpbmFoL8,UgxZnx7ERKaeNi4tgWN4AaABAg,@verysadcatc7897,2025-04-11T22:22:15Z,2,"I just wanna say hi, Pewds. Thank you for being a bro with us. :)",0,,UCPzHhgY8Xc7Z2ALn0F-Ea4g
tZ8ehplVFp4,UgxJEdR9CKcV6YGGf_J4AaABAg,@DzierzbaR,2025-09-11T16:24:57Z,0,"Another Veritasiums clickbait. 22 minutes video for 30 seconds answer ""why handrails move faster"". I don't say video is bad. I point out this click-baity nature being tight to their every new video.",0,,UCCJuSlgZ3k3ZOAP25Dqp0dg
jv3rjSg3wNw,Ugw93vWFQ4Fl8hPZGhl4AaABAg.AMtsmFUV0icAMu9sGqDzMC,@CDankies,2025-09-10T18:40:45Z,2,"Ma’am, there’s nothing wrong with Taco Stew, especially to make yourself some Mexican Jambalaya. 🫘🍚🍛
za_HO2E3JEU,Ugz8JOQR3rFf-zM1Wdp4AaABAg,@GoonCommander,2025-07-26T01:52:58Z,0,Can't wait to see an elephant jump,0,,UCmNLB-VaLNoM72t10CeCUZw
zQ2ZJuUJeyo,UgzfDZox67B9BG4LBqZ4AaABAg,@charlesballiet7074,2025-08-19T08:46:28Z,0,so uh how were the balls cleaned up after this video was shot?,0,,UC8nsp_xTG5H98ir5Kn7NJgQ
qSJAvd5Mgio,Ugzj9icpLIJhNp0hnlN4AaABAg.AI4ziAJ0KJCAI5YlrWte8P,@jordixboy,2025-05-14T07:32:15Z,16,and usually it's a team effort not single person endeavor,1,Ugzj9icpLIJhNp0hnlN4AaABAg,UC4gDj5MYYM0q5G1Q-d8ySzg
pgeTa1PV_40,UgxABPuQaLsPtynsbTV4AaABAg,@Teresa-oj2hm,2025-05-28T20:19:40Z,0,so cool,0,,UC0H2Fp_bShzQnOAi7P87ZDg
MhRGfNkw3Vo,UgwqgmOYCPZbZl_tyYB4AaABAg,@emilivar4558,2025-07-22T16:50:35Z,1,"Emil I Lønneberget was so cool growing up, we had him in Norway as well, However, being an Emil, I bare the curse of sharing his name as everyone always says ""I Lønneberget"" when I tell them my name",0,,UCNqdPK9tyggh4LI45exG-jA
AGglJehON5g,Ugwyo5AflVFFGlHvj_14AaABAg,@markirmuir,2025-08-07T17:22:40Z,0,Thanks for this valuable history lesson. I never knew the significance of the other two who were awarded that Nobel Prize - not sure why only Goodenough is ever mentioned in the tech media. So much so I already forgot their names 😢,0,,UC6Eeb2WRb9ZSiLawtkAiohw
